N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
43;106;63;169;Eu;-35660.0;500;7.991;3;8230;640;168;157386.8431399073;0.50021233369764;0;0;1350.479;7.997258456849728;1351.536679207604;-0.006258456849728589;-1.0576792076039965;157385.73174298348;157386.7894221911;0.053717716189567;-35660.388772719234;0.3887727192341117;7.9906821436911395;0.0003178563088601649;0.2949375864193932;157353.83374667642;157354.94514360023;1.1113969238067511
44;107;63;170;Eu;-30860.0;500;7.963;3;9989;707;169;158323.13723274376;0.50021233369764;1;-1;1353.71;7.971394214102012;1355.137016397342;-0.008394214102011688;-1.4270163973419585;158321.69682758753;158323.12384398488;0.013388758874498308;-30860.39965624349;0.39965624349133577;7.962921242594808;7.875740519214247e-05;0.2949375864193932;158289.79883128047;158291.2392364367;1.440405156230554
10;90;80;170;Hg;5415.0;302;7.671;2;*;;170;158359.41333911903;0.30180408960528;-1;1;1304.07;7.6458008219995826;1299.786139739929;0.02519917800041771;4.283860260070924;158363.7478052552;158359.46394499514;-0.050605876109329984;5415.706719015657;-0.7067190156567449;7.671297681624214;-0.00029768162421373034;0.5339958805479216;158323.40188508056;158319.06741894438;-4.33446613617707
43;107;64;171;Gd;-36210.0;500;7.99;3;7560;640;170;159249.2817658261;0.50021233369764;0;0;1366.29;7.995672032663855;1367.2599175855191;-0.005672032663854409;-0.9699175855191697;159248.35700119377;159249.3269187793;-0.04515295318560675;-36209.970293903156;-0.029706096844165586;7.990264052357858;-0.0002640523578580911;0.3065761233373353;159215.95964447295;159216.8844091053;0.9247646323346999
44;108;64;172;Gd;-32970.0;300;7.972;2;6720;583;171;160184.01560603883;0.29994110139783997;-1;1;1371.184;7.979853018123976;1372.534719117324;-0.007853018123975986;-1.3507191173239335;160182.64762145578;160183.9983405731;0.01726546572172083;-32970.23380116388;0.23380116387852468;7.971899619385388;0.00010038061461248304;0.3065761233373353;160150.25026473496;160151.618249318;1.3679845830483828
43;108;65;173;Tb;-36510.0;500;7.988;3;7230;640;172;161111.97003216468;0.50021233369764;0;0;1381.924;7.992972447656069;1382.7842334445;-0.004972447656068191;-0.8602334444999542;161111.18118192302;161112.0414153675;-0.07138320282683708;-36509.91139531149;-0.08860468851344194;7.988412619669514;-0.0004126196695137807;0.31849817453488416;161078.2847483027;161079.07359854438;0.788850241660839
44;109;65;174;Tb;-31970.0;500;7.963;3;9160;707;173;162048.0042381462;0.50021233369764;1;-1;1385.5620000000001;7.969127838459924;1386.6282438920268;-0.006127838459923929;-1.066243892026705;162046.9025932693;162047.96883716132;0.035400984896114096;-31969.809133779334;-0.1908662206660665;7.962796546063847;0.00020345393615350815;0.31849817453488416;162014.006159649;162015.1078045259;1.1016448769078124
43;109;66;175;Dy;-36730.0;500;7.986;3;6570;640;174;162974.7384069962;0.50021233369764;0;0;1397.55;7.989213764198387;1398.1124087347177;-0.003213764198386926;-0.562408734717792;162974.201503221;162974.76391195573;-0.0255049595143646;-36729.74400379034;-0.25599620965658687;7.986145742625729;-0.00014574262572963903;0.3307073807784352;162940.80627985625;162941.34318363146;0.5369037752097938
44;110;66;176;Dy;-33610.0;500;7.969;3;5780;707;175;163909.35208446954;0.50021233369764;-1;1;1402.544;7.97505125937962;1403.609021650813;-0.006051259379619367;-1.0650216508129233;163908.27031209873;163909.33533374954;0.016750720009440556;-33610.170250445255;0.17025044525507838;7.96890482545446;9.517454554064386e-05;0.3307073807784352;163874.87508873397;163875.9568611048;1.081772370816907
43;110;67;177;Ho;-36280.0;500;7.98;3;6578;709;176;164838.1765260883;0.50021233369764;0;0;1412.46;7.984446979801671;1413.2471154248958;-0.004446979801670636;-0.7871154248957737;164837.41529311906;164838.20240854396;-0.025882455665851012;-36279.83235169109;-0.16764830891042948;7.980146228563038;-0.00014622856303780907;0.3432074488814326;164803.52157087173;164804.28280384096;0.7612329692346975
44;111;67;178;Ho;-32130.0;500;7.957;3;8130;778;177;165773.82043604038;0.50021233369764;1;-1;1416.346;7.9625092785215035;1417.3266515768275;-0.005509278521503624;-0.9806515768275403;165772.90117876092;165773.88183033775;-0.06139429737231694;-32130.026119611786;0.02611961178627098;7.957344911782937;-0.00034491178293727387;0.3432074488814326;165739.0074565136;165739.92671379304;0.9192572794563603
43;111;68;179;Er;-36080.0;500;7.976;3;5821;640;178;166701.3650047606;0.50021233369764;0;0;1427.704;7.97872023127021;1428.1909213973677;-0.0027202312702101494;-0.48692139736772333;166700.8199837348;166701.30690513217;0.058099628426134586;-36079.56111942039;-0.43888057961157756;7.975675421070234;0.0003245789297663393;0.3560021537004473;166666.4280572416;166666.9730782674;0.5450210257840808
44;112;68;180;Er;-33180.0;500;7.96;3;4990;640;179;167635.7588496255;0.50021233369764;-1;1;1432.8;7.966122274821568;1433.9020094678822;-0.006122274821567686;-1.102009467882226;167634.6743174581;167635.776326926;-0.017477300483733416;-33179.81997450122;-0.18002549878292484;7.960097096113734;-9.709611373409643e-05;0.3560021537004473;167600.2823909649;167601.3669231323;1.084532167413272
44;113;69;182;Tm;-31490.0;500;7.948;3;7410;640;181;169500.43678736963;0.50021233369764;1;-1;1446.536;7.951943058967188;1447.253636732028;-0.003943058967187163;-0.7176367320280406;169499.67118678216;169500.3888235142;0.04796385543886572;-31490.089670356872;0.08967035687237512;7.947736462332714;0.00026353766728615113;0.3690953401271314;169464.7813545247;169465.54695511216;0.7656005874741822
33;127;94;221;Pu;35930.0;300;7.576;1;*;;221;205896.12651268867;0.29994110139783997;0;0;1674.2959999999998;7.5827820684522695;1675.7948371279515;-0.006782068452269918;-1.4988371279516741;205894.6227613597;205896.12159848766;0.004914201010251418;35929.59056867651;0.40943132348911604;7.5759777637963435;2.2236203656156306e-05;0.8063471975831038;205847.39520719243;205848.8989585214;1.5037513289717026
34;128;94;222;Pu;35060.0;300;7.582;1;*;;222;206826.7506009158;0.29994110139783997;-1;1;1683.204;7.590810881947179;1685.1600157922737;-0.008810881947178828;-1.9560157922737744;206824.8230044892;206826.77902028148;-0.028419365669833496;35059.575075801215;0.4249241987854475;7.582128015160666;-0.0001280151606657398;0.8063471975831038;206777.59545032194;206779.52304674854;1.9275964265980292
35;129;94;223;Pu;36121.0;300;7.58;1;-6579;424;223;207759.30567641993;0.29994110139783997;0;0;1690.34;7.591989423269965;1693.0136413892021;-0.01198942326996466;-2.673641389202203;207756.53480068606;207759.20844207527;0.09723434466286562;36120.546859933536;0.4531400664636749;7.579563971548581;0.0004360284514186574;0.8063471975831038;207709.3072465188;207712.07812225266;2.770875733869616
33;128;95;223;Am;42700.0;300;7.547;1;*;;223;207765.88481927454;0.29994110139783997;0;0;1682.981;7.558634014833452;1685.57538530786;-0.01163401483345261;-2.594385307859966;207763.190709768;207765.78509507587;0.09972419866244309;42699.689714523236;0.31028547676396556;7.546552806284024;0.0004471937159760131;0.8288269703860204;207715.47463642285;207718.16874592938;2.694109506526729
36;130;94;224;Pu;35280.0;300;7.586;1;-7980;500;224;208689.95957245838;0.29994110139783997;-1;1;1699.2640000000001;7.598598430587609;1702.0860484516245;-0.012598430587608789;-2.8220484516243687;208687.02781541744;208689.84986386908;0.10970858929795213;35280.339178381444;-0.3391783814440714;7.585510229512043;0.0004897704879569531;0.8063471975831038;208639.80026125017;208642.7320182911;2.9317570409330074
34;129;95;224;Am;43260.0;400;7.546;2;*;;224;208697.93968244494;0.39961097049587996;1;-1;1690.304;7.5609194205946;1693.6459502131904;-0.014919420594599941;-3.34195021319033;208694.68556665647;208698.02751686965;-0.08783442471758462;43260.44916492358;-0.4491649235787918;7.546392117967506;-0.0003921179675057118;0.8288269703860204;208646.9694933113;208650.22360909978;3.2541157884697895
37;131;94;225;Pu;36300.0;300;7.583;1;-6090;500;225;209622.47366222195;0.29994110139783997;0;0;1706.175;7.598474978805139;1709.6568702311563;-0.015474978805138484;-3.4818702311563356;209619.02241543174;209622.5042856629;-0.030623440950876102;36300.32522194766;-0.32522194766352186;7.5831361041819525;-0.00013610418195231233;0.8063471975831038;209571.79486126447;209575.24610805468;3.4512467902095523
35;130;95;225;Am;42390.0;400;7.553;2;*;;225;209628.56377067207;0.39961097049587996;0;0;1699.425;7.568582503168087;1702.9310632128195;-0.015582503168086959;-3.5060632128195266;209624.96587545067;209628.4719386635;0.09183200856205076;42390.43367207476;-0.43367207475967007;7.552591857739673;0.00040814226032726;0.8288269703860204;209577.2498021055;209580.8476973269;3.597895221406361
38;132;94;226;Pu;35630.0;200;7.588;1;-7340;361;226;210553.29709018726;0.20027123229979998;-1;1;1714.888;7.603735365093805;1718.4441925112;-0.015735365093805243;-3.556192511200152;210549.80051494547;210553.35670745667;-0.059617269405862316;35629.64946726819;0.3505327318125637;7.588263793227488;-0.0002637932274875965;0.8063471975831038;210502.5729607782;210506.06953602;3.4965752417920157
36;131;95;226;Am;42970.0;300;7.552;1;*;;226;210560.63726372458;0.29994110139783997;1;-1;1706.752;7.569541744928704;1710.716434353887;-0.017541744928704084;-3.9644343538871;210556.7459261034;210560.71036045728;-0.07309673269628547;42969.823004581885;0.17699541811452946;7.552323436870371;-0.0003234368703717294;0.8288269703860204;210509.02985275825;210512.92119037942;3.8913376211712603
37;132;95;227;Am;42180.0;200;7.558;1;*;;227;211491.34146044464;0.20027123229979998;0;0;1715.666;7.575833158158429;1719.7141269019633;-0.017833158158429008;-4.048126901963315;211487.31365534913;211491.3617822511;-0.02032180645619519;42179.91600463605;0.08399536395154428;7.558089523376448;-8.952337644796415e-05;0.8288269703860204;211439.59758200397;211443.62538709948;4.027805095509393
38;133;95;228;Am;42850.0;200;7.557;1;*;;228;212423.5053084252;0.20027123229979998;1;-1;1722.996;7.575534224973929;1727.2218032940557;-0.018534224973928204;-4.225803294055595;212419.37140075085;212423.5972040449;-0.09189561969833449;42849.6602651877;0.33973481230350444;7.557403050963649;-0.0004030509636487878;0.8288269703860204;212371.6553274057;212375.78923508004;4.133907674346119
42;143;101;244;Md;75597.0;374;7.438;2;*;;244;227360.1585746556;0.37446062969544;1;-1;1814.8719999999998;7.451286208543263;1818.1138348845561;-0.013286208543263456;-3.241834884556283;227356.83203586488;227360.07387074942;0.08470390617731027;75597.26697559508;-0.26697559507738333;7.437652852843548;0.0003471471564520101;0.9730977181452528;227306.19423956334;227309.52077835405;3.3265387907158583
62;169;107;276;Bh;138950.0;600;7.265;2;765;937;276;257231.3226706778;0.5998822027956799;1;-1;2005.1399999999999;7.309721534313775;2017.483143470602;-0.04472153431377546;-12.343143470602172;257218.8621426842;257231.20528615479;0.1173845230077859;138950.04395778273;-0.04395778273465112;7.264574693757269;0.00042530624273062756;1.1345777820194194;257165.3198327424;257177.78036073598;12.460527993593132
63;170;107;277;Bh;141100.0;600;7.26;2;-275;748;277;258164.9666627892;0.5998822027956799;0;0;2011.02;7.3076567943344415;2024.2209320306404;-0.0476567943344417;-13.200932030640388;258151.68977591797;258164.89070794862;0.07595484057674184;141099.9323491943;0.06765080569311976;7.259725794799325;0.000274205200675226;1.1345777820194194;258098.14746597616;258111.4243528474;13.27688687123009
64;171;107;278;Bh;144370.0;400;7.251;1;1150;500;278;259099.73124230735;0.39961097049587996;1;-1;2015.778;7.300856379013246;2029.6380733656824;-0.0498563790132458;-13.86007336568241;259085.83805637673;259099.6981297424;0.03311256493907422;144370.4081473582;-0.40814735819003545;7.250880890054145;0.0001191099458557332;1.1345777820194194;259032.29574643492;259046.18893236553;13.89318593061762
62;170;108;278;Hs;143220.0;300;7.252;1;-2547;652;278;259098.58084708927;0.29994110139783997;-1;1;2016.056;7.297320644553014;2028.6551391857379;-0.04532064455301388;-12.59913918573784;259086.03864355726;259098.637782743;-0.05693565373076126;143220.01292925622;-0.012929256219649687;7.252204804509864;-0.00020480450986415377;1.1632793519763773;259032.01403623473;259044.55623976674;12.542203532007989
63;171;108;279;Hs;146500.0;600;7.243;2;-1085;900;279;260033.35474154842;0.5998822027956799;0;0;2020.797;7.291186361925574;2034.240994977235;-0.04818636192557335;-13.44399497723498;260020.01820955955;260033.4622045368;-0.10746298838057555;146499.80366843377;0.19633156622876413;7.243385172001333;-0.00038517200133281193;1.1632793519763773;259965.99360223702;259979.3301342259;13.336531988868956
64;172;108;280;Hs;148420.0;600;7.239;2;-2090;848;280;260966.76865461623;0.5998822027956799;-1;1;2026.92;7.289097693104075;2040.947354069141;-0.050097693104075525;-14.027354069140983;260952.87727226148;260966.90462633062;-0.13597171439323574;148419.61301622496;0.38698377503897063;7.239485613265736;-0.0004856132657362622;1.1632793519763773;260898.85266493895;260912.7440472937;13.891382354748202
62;171;109;280;Mt;150510.0;600;7.229;2;190;958;280;260968.85892738495;0.5998822027956799;1;-1;2024.1200000000001;7.27584918715233;2037.2377724026524;-0.046849187152329996;-13.117772402652236;260955.8045069286;260968.92227933125;-0.06335194630082697;150509.88578493719;0.11421506281476468;7.2292262569510575;-0.00022625695105737975;1.1925134253433824;260901.29813472874;260914.3525551851;13.054420456348453
63;172;109;281;Mt;152400.0;600;7.225;2;-873;776;281;261902.24303264142;0.5998822027956799;0;0;2030.225;7.274419458908264;2044.1118679532221;-0.0494194589082646;-13.886867953222236;261888.49583317182;261902.38270112503;-0.13966848360723816;152399.88732143166;0.11267856834456325;7.2254970408669505;-0.0004970408669509041;1.1925134253433824;261833.98946097196;261847.73666044156;13.747199469595216
64;173;109;282;Mt;155455.0;447;7.218;2;665;538;282;262836.7924370216;0.44711716978559995;1;-1;2035.4759999999999;7.268349450836519;2049.6745451358984;-0.05034945083651898;-14.198545135898485;262822.49857778294;262836.6971229188;0.09531410282943398;155455.18798159703;-0.18798159703146666;7.217662006727641;0.00033799327235861654;1.1925134253433824;262767.9922055831;262782.28606482176;14.293859238678124
62;172;110;282;Ds;154790.0;300;7.217;1;-2952;660;282;262836.1273502316;0.29994110139783997;-1;1;2035.194;7.262784064422545;2048.105106167158;-0.04578406442254579;-12.911106167157868;262823.2856697523;262836.1967759194;-0.06942568783415481;154790.1011915787;-0.10119157869485207;7.217246190382453;-0.0002461903824535483;1.2222884333156043;262768.29807360965;262781.13975408894;12.841680479294155
63;173;110;283;Ds;157830.0;500;7.21;2;-1550;843;283;263770.660919212;0.50021233369764;0;0;2040.43;7.257365911481411;2053.8345529492394;-0.04736591148141134;-13.40455294923936;263757.12164476403;263770.5261977133;0.13472149870358407;157829.56645196784;0.43354803216061555;7.209523952301376;0.0004760476986236384;1.2222884333156043;263702.1340486214;263715.67332306935;13.53927444794681
64;174;110;284;Ds;159460.0;500;7.207;2;-2510;707;284;264703.7851376135;0.50021233369764;-1;1;2046.788;7.255902678551858;2060.6763607087278;-0.04890267855185826;-13.88836070872776;264689.84525879833;264703.73361950705;0.05151810642564669;159459.68113349224;0.31886650776141323;7.206818598216813;0.00018140178318670763;1.2222884333156043;264634.8576626557;264648.79754147085;13.939878815144766
62;173;111;284;Rg;161970.0;500;7.195;2;-445;912;284;264706.29551422305;0.50021233369764;1;-1;2043.38;7.240853548673992;2056.402407823414;-0.04585354867399172;-13.022407823413687;264693.33686468424;264706.35927250766;-0.06375828461023048;161970.05774303345;-0.05774303345242515;7.195224501002165;-0.00022450100216442337;1.2526129614737382;264637.8685941191;264650.8272436579;12.95864953880664
63;174;111;285;Rg;163730.0;600;7.192;2;-1357;785;285;265639.549210305;0.5998822027956799;0;0;2049.7200000000003;7.240035190516456;2063.41002929719;-0.04803519051645555;-13.69002929718954;265625.8946650043;265639.5846943015;-0.03548399650026113;163729.65010496575;0.34989503424731083;7.1921245052507805;-0.00012450525078033792;1.2526129614737382;265570.4263944391;265584.0809397398;13.654545300698373
64;175;111;286;Rg;166510.0;458;7.185;2;61;836;286;266573.8238239245;0.4582950990302399;1;-1;2054.91;7.234668817769056;2069.11528188195;-0.04966881776905652;-14.205281881950214;266559.7548342133;266573.96011609526;-0.13629217073321342;166510.16000453915;-0.1600045391533058;7.185476546051425;-0.0004765460514253306;1.2526129614737382;266504.28656364814;266518.3555533594;14.068989711231552
62;174;112;286;Cn;166450.0;700;7.183;2;-3507;915;286;266573.76327680785;0.6995520718937199;-1;1;2054.3379999999997;7.227164801322297;2066.969133178177;-0.04416480132229683;-12.631133178177151;266561.11863591766;266573.74976909586;0.013507711992133409;166449.61288784433;0.3871121556730941;7.18295277023775;4.7229762249578755e-05;1.2834957518607772;266505.1702491922;266517.8148900824;12.644640890182927
63;175;112;287;Cn;169370.0;700;7.176;2;-2085;995;287;267508.177614543;0.6995520718937199;0;0;2059.512;7.222436426494959;2072.8392544040535;-0.04643642649495927;-13.327254404053292;267494.81393648556;267508.14119088964;0.03642365336418152;169369.8469029936;0.15309700640500523;7.175873088315762;0.00012691168423817345;1.2834957518607772;267438.8655497601;267452.22922781756;13.363678057445213
64;176;112;288;Cn;170930.0;700;7.174;2;-3039;989;288;268441.2319708867;0.6995520718937199;-1;1;2066.112;7.221575625924365;2079.8137802662172;-0.04757562592436493;-13.701780266217156;268427.40483241726;268441.10661268345;0.12535820325138047;170930.09952670356;-0.09952670356142335;7.173564728461012;0.00043527153898814674;1.2834957518607772;268371.4564456918;268385.28358416125;13.827138469438069
62;175;113;288;Nh;173970.0;700;7.16;2;-947;1035;288;268444.27143614716;0.6995520718937199;1;-1;2062.08;7.204808001299172;2074.9847043741615;-0.04480800129917206;-12.90470437416161;268431.4515613099;268444.35626568407;-0.0848295369069092;173969.56478714567;0.43521285432507284;7.160294547003206;-0.0002945470032056363;1.3149457050630782;268375.023625587;268387.84350042423;12.819874837237876
63;176;113;289;Nh;175550.0;500;7.158;2;-1915;715;289;269377.34628536116;0.50021233369764;0;0;2068.6620000000003;7.20457842372401;2082.123164456239;-0.04657842372400989;-13.461164456238748;269363.87852302165;269377.33968747786;0.006597883300855756;175550.3102811387;-0.31028113869251683;7.157977169954015;2.283004598524485e-05;1.3149457050630782;269307.4505872987;269320.91834963823;13.467762339510955
64;177;113;290;Nh;178315.0;469;7.152;2;-416;843;290;270311.60506358097;0.46854153417115996;1;-1;2074.08;7.199890107948848;2087.968131305166;-0.04789010794884785;-13.888131305166098;270297.5989779665;270311.4871092717;0.11795430927304551;178314.98478098886;0.015219011140288785;7.151593261002563;0.0004067389974373725;1.3149457050630782;270241.1710422436;270255.17712785804;14.006085614440963
62;176;114;290;Fl;178731.0;700;7.147;2;-4061;917;290;270312.0205099513;0.70048356599744;-1;1;2072.63;7.190533441220592;2085.2546979539716;-0.04353344122059166;-12.624697953971463;270299.53006431827;270312.15476227226;-0.13425232097506523;178730.43115125803;0.5688487419683952;7.147462939037861;-0.0004629390378605436;1.3469718822957453;270242.6231558219;270255.1136014549;12.490445633011404
63;177;114;291;Fl;181500.0;700;7.141;2;-2680;1015;291;271246.2839456416;0.6995520718937199;0;0;2078.031;7.186469673868884;2091.262675095845;-0.04546967386888401;-13.231675095845276;271233.08750897023;271246.3191840661;-0.035238424490671605;181499.76312161505;0.2368783849524334;7.141121094242295;-0.00012109424229489463;1.3469718822957453;271176.18060047383;271189.3770371452;13.196436671365518
62;177;115;292;Mc;186600.0;700;7.124;2;-1533;1035;292;272182.8779795795;0.6995520718937199;1;-1;2080.208;7.167780756891115;2092.9919810122055;-0.04378075689111505;-12.783981012205459;272170.1412778483;272182.9252588605;-0.04727928101783618;186599.69333947264;0.30666052736341953;7.124161915345898;-0.0001619153458980449;1.3795835074923637;272112.7559820264;272125.4926837576;12.736701731220819
