N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
50;148;98;246;Cf;64090.228;1.514;7.499122000000001;0.0062;-3728.5741;89.9373;246;229211.6397420117;0.001513677918545;-1;1;1844.784012;7.508521473717716;1847.096282534558;-0.00939947371771499;-2.3122705345579107;229209.32749244026;229211.63976297484;-2.0963139832019806e-05;64090.22689168732;0.001108312681026291;7.499122085215972;-8.52159711683953e-08;0.8989089193549814;229160.148504192;229162.46075376344;2.312249571434222
48;147;99;246;Es;67818.802;89.925;7.4807849;0.3655;-2372.3848;90.9577;246;229215.36831636366;0.08992457778492136;1;-1;1840.2730854;7.488635879753201;1842.2044264192875;-0.007850979753201592;-1.931341019287629;229213.43700195293;229215.36834297222;-2.6608555344864726e-05;67818.80124367334;0.0007563266553916037;7.480785008164845;-1.081648450806938e-07;0.9231729113740014;229163.771278746;229165.70259315672;1.931314410729101
56;152;96;248;Cm;67392.748;2.358;7.4967291;0.0095;-738.3049;50.0026;248;231077.9304695785;0.00235761157651532;-1;1;1859.1888167999998;7.510762253196619;1862.6690387927615;-0.014033153196619352;-3.480221992761699;231074.45027281833;231077.9304948111;-2.523258444853127e-05;67392.7470185072;0.0009814928052946925;7.496729201744236;-1.0174423614728312e-07;0.8517427527988273;231026.2461163049;231029.72631306507;3.4801967601815704
54;151;97;248;Bk;68131.053;50.058;7.4905975;0.2018;893.1015;50.3143;248;231078.66877459962;0.050057561639809074;1;-1;1857.66818;7.501572414068005;1860.3899586888654;-0.010974914068005326;-2.72177868886547;231075.94700631962;231078.66878500849;-1.0408868547528982e-05;68131.05203960529;0.0009603947110008448;7.490597541971276;-4.19712762322888e-08;0.8751011561067018;231027.2552092588;231029.97697753878;2.7217682799964678
49;149;100;249;Fm;73519.143;6.212;7.461864899999999;0.0249;-3661.8091;164.5418;249;232015.55096903295;0.00621120268360496;0;0;1858.0043600999998;7.470147213498427;1860.0666561611083;-0.008282313498427563;-2.0622960611085546;232013.4886907552;232015.55098681632;-1.778337173163891e-05;73519.14275293637;0.00024706362455617636;7.461864971419133;-7.141913371810915e-08;0.9479001328075835;231963.33669581902;231965.39897409675;2.0622782777354587
50;150;100;250;Fm;74072.193;7.888;7.4620905;0.0316;-4326.9476;91.2615;250;232947.5981222267;0.00788789207030096;-1;1;1865.522625;7.470869641125214;1867.7174102813035;-0.008779141125213386;-2.1947852813034388;232945.40335835057;232947.59814363185;-2.1405168808996677e-05;74072.19222668732;0.0007733126840321347;7.462090585620724;-8.562072384421526e-08;0.9479001328075835;232895.25136341437;232897.4461272905;2.1947638761193957
52;152;100;252;Fm;76816.611;5.221;7.4560351;0.0207;-3650.5075;91.4356;252;234813.33074789573;0.00522009295724688;-1;1;1878.9208452;7.46478378309241;1881.1255133392874;-0.008748683092409948;-2.204668139287378;234811.12609872367;234813.330766863;-1.8967257346957922e-05;76816.61045571677;0.0005442832334665582;7.456035175266845;-7.526684431269359e-08;0.9479001328075835;234760.97410378748;234763.17875295953;2.204649172053905
50;151;101;252;Md;80467.118;91.286;7.438444400000001;0.3622;-2404.2523;91.7581;252;234816.98125558984;0.09128642216456;1;-1;1874.4879888000003;7.4455690259303235;1876.2833945344416;-0.007124625930322814;-1.795405734441374;234815.18587092598;234816.9812766604;-2.107056207023561e-05;80467.11814983228;-0.00014983228174969554;7.438444483613398;-8.361339709495041e-08;0.9730977181452528;234764.54807462444;234766.3434592883;1.795384663855657
49;151;102;253;No;84358.696;6.912;7.4224719;0.0273;-4164.7752;164.6791;253;235752.3669367465;0.0069116862496024;0;0;1877.8853907;7.430515487066645;1879.9204182278613;-0.008043587066645763;-2.0350275278613026;235750.33192234556;235752.36694987342;-1.3126933481544256e-05;84358.69558649066;0.0004135093331569806;7.4224719518850595;-5.188505980413538e-08;0.9987729377582445;235699.20880231293;235701.24381671386;2.0350144009280484
50;152;102;254;No;84723.312;9.658;7.4235909;0.0380;-4922.5753;91.8208;254;236684.225656135;0.00965679937326524;-1;1;1885.5920886;7.431966056585426;1887.7193783726982;-0.008375156585426424;-2.1272897726983047;236682.09838391625;236684.22567368895;-1.7553946236148477e-05;84723.31125500114;0.0007449988625012338;7.423590969110061;-6.911006167342748e-08;0.9987729377582445;236630.97526388362;236633.10253610238;2.1272722187568434
49;153;104;257;Rf;95866.389;10.817;7.381705299999999;0.0421;-4287.8969;164.9888;257;239489.85104468773;0.010816509532396639;0;0;1897.0982620999998;7.389754380559029;1899.1668758036703;-0.00804908055902942;-2.0686137036705077;239487.78245842684;239489.85107213052;-2.744278754107654e-05;95866.38864774305;0.0003522569459164515;7.381705406781219;-1.0678121942220287e-07;1.0515860529467809;239435.69015360804;239437.75873986894;2.0685862608952448
47;152;105;257;Db;100154.285;164.634;7.3619767000000005;0.6406;*;;257;239494.13894119472;0.16463319938557652;0;0;1892.0280119000001;7.3682895272290585;1893.650408497868;-0.006312827229058016;-1.622396597867919;239492.51657913002;239494.1389757279;-3.453317913226783e-05;100154.2851547044;-0.00015470439393538982;7.361976834370325;-1.343703246448058e-07;1.0787391870517378;239439.94042849462;239441.5627905593;1.6223620646924246
50;154;104;258;Rf;96344.338;16.104;7.3825257;0.0624;-5163.3651;93.2584;258;240421.82309710086;0.016103670065111358;-1;1;1904.6916306;7.391901620862334;1907.110618182482;-0.009375920862333409;-2.418987582482032;240419.40413776357;240421.82312534607;-2.8245209250599146e-05;96344.33734085689;0.0006591431156266481;7.382525809477521;-1.0947752038248382e-07;1.0515860529467809;240367.31183294478;240369.73079228206;2.418959337286651
49;155;106;261;Sg;108005.004;18.494;7.339771;0.0709;-5074.4052;180.7519;261;243227.96607500984;0.018492952441153163;0;0;1915.680231;7.34794605765914;1917.8139210490356;-0.008175057659140172;-2.133690049035522;243225.8324068385;243227.96609688754;-2.1877698600292206e-05;108005.00408982726;-8.982725557871163e-05;7.3397710838226216;-8.38226217325655e-08;1.1064004365903501;243172.77291850196;243174.90658667329;2.133668171329191
47;154;107;261;Bh;113079.41;179.803;7.3173313;0.6889;*;;261;243233.04048042625;0.17980258086465672;0;0;1909.8234693;7.3245679794637795;1911.7122426400465;-0.007236679463779261;-1.888773340046555;243231.1517386449;243233.04051198496;-3.1558709451928735e-05;113079.40950625413;0.0004937458725180477;7.317331420914587;-1.2091458678753497e-07;1.1345777820194194;243177.6094287031;243179.49817048444;1.8887417813530192
50;156;106;262;Sg;108369.072;22.167;7.3411736;0.0846;-5883.0463;95.6774;262;244159.8242466798;0.02216676518622484;-1;1;1923.3874832000001;7.3507601288841835;1925.8991537676561;-0.00958652888418321;-2.511670567655983;244157.31259583545;244159.8242664031;-1.9723287550732493e-05;108369.07203979915;-3.979915345553309e-05;7.341173675279724;-7.527972378795766e-08;1.1064004365903501;244104.2531074989;244106.76475834326;2.5116508443607017
48;155;107;262;Bh;114252.119;93.074;7.3157331;0.3552;*;;262;244165.70729330558;0.09307395934959867;1;-1;1916.7220722;7.323032295738974;1918.6344614836112;-0.007299195738974085;-1.912389283611219;244163.7949415169;244165.7073308005;-3.749493043869734e-05;114252.11866557394;0.000334426062181592;7.315733243110443;-1.4311044260750805e-07;1.1345777820194194;244110.2526315751;244112.16498336376;1.9123517886619084
50;158;108;266;Hs;121139.675;27.106;7.2982610999999995;0.1019;-6533.0066;100.2087;266;247898.57126408047;0.02710554692414828;-1;1;1941.3374525999998;7.3086189106104;1944.0926302223663;-0.010357810610400087;-2.7551776223665456;247895.81611303784;247898.57129066018;-2.6579713448882103e-05;121139.67456046789;0.0004395321157062426;7.298261199923778;-9.99237785848095e-08;1.1632793519763773;247841.79150571531;247844.54665675794;2.7551510426274035
48;157;109;266;Mt;127672.681;96.473;7.2707597999999996;0.3627;*;;266;247905.10427003202;0.09647298133407295;1;-1;1934.0221067999998;7.279175034417956;1936.2605591551762;-0.008415234417956441;-2.2384523551763778;247902.86583750244;247905.1042898576;-1.9825587514787912e-05;127672.68051203573;0.0004879642656305805;7.270759874532267;-7.453226746889641e-08;1.1925134253433824;247848.35946530258;247850.59789783217;2.2384325295861345
