N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
21;58;37;95;Rb;-65891.493;20.245;8.460208;0.213;9228.058;20.204;94;88426.0483525797;0.02024509285025048;0;0;803.71976;8.484550312139898;806.0322796532904;-0.02434231213989868;-2.312519653290451;88423.73595902942;88426.0484786827;-0.00012610299745574594;-65891.50082029574;0.007820295737474225;8.46020932740005;-1.327400049433436e-06;0.08120027944291754;88404.91019813334;88407.22259168362;2.312393550280831
19;57;38;95;Sr;-75119.551;5.812;8.549111;0.061;6089.296;7.240;94;88416.82029386054;0.00581159171310908;0;0;812.165545;8.56164635182712;813.3564034235764;-0.012535351827120067;-1.190858423576401;88415.62948865654;88416.82034708012;-5.3219584515318274e-05;-75119.5595394575;0.008539457499864511;8.549111560206113;-5.602061126097624e-07;0.08657764570999019;88396.29810617604;88397.48891138003;1.1908052039943868
17;56;39;95;Y;-81208.848;6.779;8.604973;0.071;4451.092;6.772;94;88410.73099674178;0.00677848259277044;0;0;817.4724349999999;8.616535436783197;818.5708664944037;-0.011562436783197683;-1.098431494403826;88409.63267898312;88410.73111047753;-0.00011373574670869857;-81208.85665822263;0.008658222635858692;8.604974197218421;-1.1972184221775706e-06;0.09216027452163608;88389.79588018074;88390.8941979394;1.0983177586604143
15;55;40;95;Zr;-85659.94;0.869;8.643592;0.009;1126.318;0.985;94;88406.27990433083;0.00086908399877076;0;0;821.14124;8.649217567008124;821.6756688657717;-0.0056255670081242215;-0.5344288657717016;88405.74553000917;88406.27995887495;-5.4544114391319454e-05;-85659.94906916172;0.009069161722436547;8.643592574148544;-5.741485438193195e-07;0.09795082862197252;88385.4035228102;88385.93789713187;0.534374321665382
13;54;41;95;Nb;-86786.258;0.508;8.647212;0.005;925.601;0.494;94;88405.15358637233;0.0005076642865274;0;0;821.48514;8.659692742501905;822.670810537681;-0.01248074250190534;-1.1856705376809487;88403.9680417347;88405.15371227237;-0.0001259000418940559;-86786.26702767739;0.009027677384437993;8.647213325263644;-1.3252636446026145e-06;0.10395197947498747;88383.12103673587;88384.3065813735;1.1855446376284817
11;53;42;95;Mo;-87711.858;0.123;8.648719999999999;0.001;-1690.518;5.078;94;88404.2279858318;0.00012295722169104;0;0;821.6283999999999;8.647960963264538;821.5562915101311;0.0007590367354612937;0.07210848986881047;88404.30021415967;88404.2281056698;-0.00011983799049630761;-87711.86756818657;0.009568186578690074;8.648721261452547;-1.2614525477516736e-06;0.11016640990872416;88382.94842464059;88382.87619631273;-0.07222832785919309
9;52;43;95;Tc;-86021.341;5.080;8.62269;0.053;-2563.596;10.531;94;88405.91850324847;0.00507943734758516;0;0;819.1555500000001;8.614022229296022;818.3321117831222;0.00866777070397795;0.8234382168778893;88406.74204728409;88405.91860906722;-0.00010581874812487513;-86021.35015153559;0.009151535588898696;8.622691113881515;-1.1138815150246728e-06;0.11659681669254933;88384.8856892211;88384.06214518548;-0.8235440356220352
7;51;44;95;Ru;-83457.745;9.502;8.58747;0.100;-5117.138;10.266;94;88408.48209891062;0.009501239857943999;0;0;815.8096499999999;8.557876540596359;812.9982713566541;0.029593459403640665;2.811378643345847;88411.29354110797;88408.48216246463;-6.355400546453893e-05;-83457.75448938111;0.00948938111832831;8.587470668989486;-6.689894860301138e-07;0.12324591305406975;88388.93283319066;88386.12139099331;-2.8114421973441495
5;50;45;95;Rh;-78340.606;3.886;8.52537;0.041;-8374.706;4.928;94;88413.59923848204;0.0038852619066161204;0;0;809.91015;8.47952389716555;805.5547702307272;0.04584610283445123;4.355379769272872;88417.95469563131;88413.59931586204;-7.73799984017387e-05;-78340.61491795309;0.008917953091440722;8.525370814526257;-8.145262562209155e-07;0.13011643114154953;88395.0898592814;88390.73440213213;-4.355457149271388
24;60;36;96;Kr;-53079.678;20.493;8.330851000000001;0.213;8274.671;20.765;95;89370.35427277698;0.02049287028184;-1;1;799.761696;8.351031482860122;801.6990223545718;-0.02018048286012153;-1.9373263545717236;89368.41698464626;89370.35431100083;-3.822385042440146e-05;-53079.684343023015;0.006343023014778737;8.330851398165123;-3.98165122206251e-07;0.07602551897768679;89350.0970479404;89352.03433607113;1.9372881307208445
22;59;37;96;Rb;-61354.349;3.353;8.408896;0.035;11569.808;9.115;95;89362.07960106745;0.00335244727928828;1;-1;807.2540160000001;8.435257411684232;809.7847115216862;-0.02636141168423123;-2.5306955216860842;89359.54894887657;89362.07964439825;-4.3330801418051124e-05;-61354.35605254602;0.007052546017803252;8.40889645136258;-4.5136257931233104e-07;0.08120027944291754;89340.72318798049;89343.25384017137;2.5306521908787545
20;58;38;96;Sr;-72924.157;8.475;8.521265;0.088;5411.738;9.726;95;89350.50979132189;0.00847473335564456;-1;1;818.04144;8.540983198158871;819.9343870232517;-0.019718198158871658;-1.892947023251736;89348.61692677242;89350.50987379567;-8.247377991210669e-05;-72924.16579811175;0.008798111739451997;8.521265859101883;-8.591018829662289e-07;0.08657764570999019;89329.28554429191;89331.17840884138;1.892864549474325
