N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_total_;prediction_i3;difference_i3;prediction_i4;difference_i4
50;157;107;264;Bh;115958.0;177.0;7.315;1.0;-3605;180.0;264;246030.4013570757;0.1769838797068;1;-1;1931.16;7.333021519196279;1935.9176810678173;-0.0180215191962789;-4.757681067817657;246025.64256590224;246030.4002469701;0.0011101056006737;115957.97499567892;0.0250043210835428;7.314995795054556;4.204945444286068e-06;1.1345777820194194;245972.10025596045;245976.85904713385;4.758791173400823;245977.28737213812;-0.4283250043226871;1931.16;1931.4705810546875;-0.31058105468741815;1930.952392578125;0.20760742187508185
48;156;108;264;Hs;119563.165;28.881;7.2983762;0.1094;*;;264;246034.0065466501;0.0288809746858385;-1;1;1926.7713168;7.3145572581160065;1931.0431161426256;-0.0161810581160066;-4.271799342625627;246029.73478422296;246034.0065835656;-3.691547317430377e-05;119563.16457011447;0.0004298855201341;7.298376339831355;-1.3983135538353508e-07;1.163279351976377;245975.71017690044;245979.9819393276;4.271762427146314;245980.3431747575;-0.3612354298529681;1926.7713168;1926.4161376953125;0.35517910468752234;1927.1146240234375;-0.34330722343747766
59;162;103;265;Lr;108233.0;547.0;7.359;2.0;-457;655.0;265;246954.17058019355;0.54678703888364;0;0;1950.135;7.391257278326837;1958.683178756612;-0.0322572783268375;-8.54817875661206;246945.5718763496;246954.1200551061;0.0505250873684417;108233.09439354704;-0.0943935470422729;7.358809339292985;0.0001906607070152;1.0249331999393676;246893.96391762845;246902.56262147243;8.598703843978;246901.7246270789;0.8379943935433403;1950.135;1950.0235595703125;0.1114404296874909;1949.5704345703125;0.5645654296874909
57;161;104;265;Rf;108690.0;361.0;7.354;1.0;-1692;424.0;265;246954.62701230432;0.36048821813964;0;0;1948.81;7.382200314426472;1956.283083323015;-0.0282003144264715;-7.473083323015089;246947.18962517875;246954.6627085017;-0.0356961974175646;108689.5265043294;0.473495670594275;7.354134702631756;-0.0001347026317555;1.0515860529467809;246895.09732036;246902.53470748552;7.437387125595706;246901.8562809812;0.6784265043097548;1948.81;1949.0391845703125;-0.22918457031255457;1948.8465576171875;-0.03655761718755457
55;160;105;265;Db;110382.0;224.0;7.345;1.0;-2412;263.0;265;246956.3195370908;0.2235585848927999;0;0;1946.425;7.369904393441662;1953.0246642620405;-0.0249043934416626;-6.5996642620405055;246949.66569763524;246956.2653618973;0.0541751935088541;110382.05129080432;-0.0512908043310744;7.34479556530747;0.00020443469253;1.0787391870517378;246897.08954699984;246903.7433864554;6.653839455568232;246903.40033516457;0.3430512908380478;1946.425;1946.4044189453125;0.020581054687454525;1946.3837890625;0.041210937499954525
53;159;106;265;Sg;112794.0;139.0;7.333;1.0;-3601;277.0;265;246958.7311753253;0.1387926214542799;0;0;1943.245;7.354369515372404;1948.9079215736872;-0.0213695153724042;-5.662921573687072;246953.0000937192;246958.66301529284;0.0681600325042381;112793.68952533578;0.3104746642202372;7.332742792330155;0.0002572076698452;1.10640043659035;246899.9406053825;246905.6716869888;5.731081606209045;246905.49009746348;0.1815895253093913;1943.245;1943.34375;-0.09875000000010914;1942.9290771484375;0.31592285156239086
51;158;107;265;Bh;116395.0;239.0;7.316;1.0;-4505;240.0;265;246962.3323315304;0.23939398465604;0;0;1938.74;7.335595680218705;1943.9328552579568;-0.0195956802187051;-5.192855257956808;246957.19281343045;246962.3856686884;-0.0533371580822858;116394.84573033254;0.1542696674587205;7.316201272294615;-0.0002012722946149;1.1345777820194194;246903.65050348864;246908.79002158853;5.139518099895213;246909.0532758582;-0.2632542696665041;1938.74;1939.0030517578125;-0.2630517578124909;1938.798095703125;-0.058095703124990905
49;157;108;265;Hs;120900.245;23.958;7.2962474;0.0904;-5724;439.0;265;246966.83773004755;0.0239570968535746;0;0;1933.505561;7.31358288798056;1938.0994653148484;-0.01733548798056;-4.59390431484826;246962.2438567692;246966.837761084;-3.1036470318213105e-05;120900.24424752436;0.0007524756365455;7.296247517118749;-1.1711874847719629e-07;1.163279351976377;246908.2192494466;246912.813122725;4.593873278383398;246913.24047847747;-0.4273557524720672;1933.505561;1933.6549072265625;-0.1493462265625567;1933.191650390625;0.3139106093749433
47;156;109;265;Mt;126624.0;439.0;7.272;2.0;*;;265;246972.5619997774;0.43873372285212;0;0;1927.08;7.288331138657972;1931.4077517443625;-0.0163311386579714;-4.327751744362331;246968.1532237352;246972.4809754796;0.0810242978623136;126624.5139773974;-0.5139773973933188;7.271694247932547;0.0003057520674536;1.1925134253433824;246913.6468515353;246918.0556275776;4.408776042226236;246918.97811360017;-0.9224860226095188;1927.08;1927.4197998046875;-0.33979980468757276;1927.5631103515625;-0.48311035156257276
60;163;103;266;Lr;111662.0;539.0;7.349;2.0;1526;679.0;266;247889.0935137093;0.53933508605388;1;-1;1954.834;7.384202657570001;1964.1979069136205;-0.035202657570001;-9.363906913620212;247879.6225699109;247888.98647682453;0.1070368847867939;111661.92418931414;0.0758106858556857;7.3485976056963;0.0004023943037001;1.0249331999393676;247828.0146111898;247837.4855549882;9.470943798398366;247836.4082307989;1.0773241893039085;1954.834;1955.40771484375;-0.57371484374994;1955.3995361328125;-0.56553613281244
58;162;104;266;Rf;110136.0;412.0;7.351;2.0;-2604;500.0;266;247887.56772636744;0.41265188794796;-1;1;1955.366;7.380925009749141;1963.326052593272;-0.0299250097491405;-7.9600525932714845;247879.7120776268;247887.67213022007;-0.1044038526597432;110136.13684740772;-0.1368474077316932;7.351392495686725;-0.0003924956867251;1.0515860529467809;247827.619772808;247835.47542154865;7.855648740602191;247834.5051847012;0.9702368474390825;1955.366;1954.874755859375;0.49124414062498545;1955.8271484375;-0.46114843750001455
56;161;105;266;Db;112740.0;283.0;7.339;1.0;-877;374.0;266;247890.17218388143;0.2831742075308799;1;-1;1952.174;7.365049832961675;1959.1032555678053;-0.0260498329616742;-6.929255567805285;247883.15252804785;247890.0817836157;0.0904002657916862;112740.59436145188;-0.5943614518764662;7.33866014937672;0.0003398506232805;1.0787391870517378;247830.57637741245;247837.59603324605;7.019655833602883;247836.9946388846;0.6013943614379968;1952.174;1952.2667236328125;-0.09272363281252183;1952.2757568359375;-0.10175683593752183
54;160;106;266;Sg;113617.0;245.0;7.332;1.0;-4487;294.0;266;247891.04871983305;0.24498294927836;-1;1;1950.312;7.355339006593033;1956.5201757537463;-0.0233390065930327;-6.208175753746673;247884.95326125744;247891.1614370112;-0.1127171781554352;113617.13031301028;-0.130313010289683;7.332423748790078;-0.0004237487900784;1.10640043659035;247831.89377292088;247837.98923149647;6.095458575582597;247837.42850118343;0.5607303130382206;1950.312;1950.390380859375;-0.07838085937510186;1950.4212646484375;-0.10926464843760186
52;159;107;266;Bh;118104.0;163.0;7.313;1.0;-3036;165.0;266;247895.53572693063;0.163011468151;1;-1;1945.258;7.333030651257784;1950.5861532345707;-0.0200306512577848;-5.328153234570664;247890.1049371722;247895.4330904068;0.1026365238649305;118104.13741063209;-0.1374106320727151;7.312614148406529;0.0003858515934709;1.1345777820194194;247836.5626272304;247841.9934169888;5.430789758422179;247842.0833795782;-0.0899625894089695;1945.258;1945.3282470703125;-0.0702470703124618;1944.9853515625;0.2726484375000382
50;158;108;266;Hs;121139.675;27.106;7.298261099999999;0.1019;-6533.0066;100.2087;266;247898.57126408047;0.0271055469241482;-1;1;1941.3374526;7.316886646341361;1946.291847926802;-0.0186255463413616;-4.9543953268023415;247893.6168958756;247898.5712912024;-2.712185960263014e-05;121139.67456046789;0.0004395321157062;7.298261201961922;-1.019619224607027e-07;1.163279351976377;247839.59228855305;247844.546656758;4.954368204926141;247844.57288219745;-0.0262254394765477;1941.3374526;1941.5341796875;-0.196727087499994;1941.6141357421875;-0.276683142187494
48;157;109;266;Mt;127672.681;96.473;7.270759799999999;0.3627;*;;266;247905.104270032;0.0964729813340729;1;-1;1934.0221068;7.288145112458333;1938.6465999139168;-0.0173853124583338;-4.624493113916742;247900.479797284;247905.1042903979;-2.036587102338672e-05;127672.68051203572;0.0004879642656305;7.270759876563408;-7.656340894612867e-08;1.1925134253433824;247845.9734250841;247850.59789783217;4.62447274805163;247851.4690173201;-0.8711194879724644;1934.0221068;1933.8707275390625;0.15137926093757414;1933.849365234375;0.17274156562507414
59;163;104;267;Rf;113444.0;575.0;7.342;2.0;-570;686.0;267;248822.3695656497;0.57473186199524;0;0;1960.314;7.374595422669916;1969.0169778528675;-0.0325954226699165;-8.702977852867662;248813.58657408555;248822.2895519384;0.0800137113255914;113443.8724097322;0.1275902677880367;7.341700323178605;0.0002996768213945;1.0515860529467809;248761.49426926675;248770.2772608309;8.782991564192344;248769.2086884212;1.0685724097129423;1960.314;1960.28955078125;0.024449218750078217;1959.8131103515625;0.5008896484375782
57;162;105;267;Db;114014.0;374.0;7.337;1.0;-1792;457.0;267;248822.9396400412;0.37446062969544;0;0;1958.979;7.36450591042848;1966.323078084404;-0.0275059104284798;-7.344078084403918;248815.4981272496;248822.842205334;0.0974347071896772;114013.94680119918;0.0531988008151529;7.336635076003005;0.0003649239969947;1.0787391870517378;248762.9219766142;248770.3634894058;7.441512791614514;248769.6410426046;0.7224468011991121;1958.979;1958.8856201171875;0.09337988281254184;1958.8209228515625;0.15807714843754184
55;161;106;267;Sg;115806.0;261.0;7.327;1.0;-2958;371.0;267;248824.7318346968;0.26174984314532;0;0;1956.309;7.351221935532043;1962.776256787056;-0.0242219355320427;-6.467256787055476;248818.2626019425;248824.7298587296;0.0019759671995416;115806.14145678523;-0.1414567852480104;7.326992599373816;7.400626183873271e-06;1.10640043659035;248765.203113606;248771.67234636025;6.469232754257973;248771.02160490345;0.6507414568040986;1956.309;1956.337158203125;-0.028158203125030923;1956.108642578125;0.20035742187496908
53;160;107;267;Bh;118765.0;263.0;7.313;1.0;-3893;279.0;267;248827.6902599702;0.2626813372490399;0;0;1952.571;7.334743497980607;1958.3765139608224;-0.0217434979806077;-5.805513960822282;248821.87999816428;248827.6855121251;0.0047478450869675;118764.56673019651;0.4332698034850182;7.312982217808649;1.7782191350512733e-05;1.1345777820194194;248768.33768822247;248774.1479500284;5.810261805920163;248773.9930832982;0.1548667301831301;1952.571;1952.7442626953125;-0.1732626953125873;1952.6622314453125;-0.09123144531258731
51;159;108;267;Hs;122658.0;95.0;7.295;0.0;-5133;512.0;267;248831.5829738296;0.09501239857944;0;0;1947.765;7.315070597774173;1953.123849605704;-0.0200705977741728;-5.358849605704336;248826.35031591493;248831.70916552068;-0.1261916910589207;122657.28058960986;0.7194103901420021;7.295472628056452;-0.0004726280564524;1.163279351976377;248772.32570859249;248777.5583665071;5.232657914632;248777.60288591747;-0.0445194103813264;1947.765;1948.162841796875;-0.39784179687489996;1947.5433349609375;0.22166503906260004
49;158;109;267;Mt;127791.0;503.0;7.273;2.0;-6089;543.0;267;248836.7164378352;0.5030068160088;0;0;1941.891;7.292203234912738;1947.018263721701;-0.0192032349127382;-5.127263721701183;248831.6735551945;248836.80081891624;-0.084381081018364;127790.7445952226;0.2554047773883212;7.273316034011317;-0.000316034011317;1.1925134253433824;248777.1671829947;248782.21006563536;5.042882640671451;248782.7749210401;-0.5648554047511425;1941.891;1941.895263671875;-0.0042636718749236024;1942.009521484375;-0.1185214843749236
47;157;110;267;Ds;133880.0;204.0;7.248;1.0;*;;267;248842.8056147913;0.20399720871468;0;0;1935.216;7.2661414093963055;1940.0597563088136;-0.0181414093963052;-4.843756308813454;248837.84971600297;248842.6934723118;0.1121424794837366;133879.9215512748;0.078448725194903;7.247579990713491;0.0004200092865094;1.2222884333156043;248782.8621198604;248787.81801864872;4.955898788321065;248788.48419709745;-0.6661784487369005;1935.216;1935.469482421875;-0.2534824218751055;1935.75146484375;-0.5354648437501055
60;164;104;268;Rf;115476.0;662.0;7.337;2.0;-1584;848.0;268;249755.89525801;0.66229230774492;-1;1;1966.316;7.372574702300241;1975.8500202164648;-0.0355747023002415;-9.534020216464569;249746.31895344032;249755.8529736568;0.0422843531705439;115475.46104995234;0.5389500476594549;7.336842222562765;0.0001577774372343;1.0515860529467809;249694.22664862152;249703.8029531912;9.576304569636704;249702.5656921412;1.2372610500024166;1966.316;1965.9534912109375;0.3625087890625309;1966.3792724609375;-0.06327246093746908
58;163;105;268;Db;117060.0;529.0;7.328;2.0;260;707.0;268;249757.4797294804;0.52908865091296;1;-1;1963.904;7.358926566644751;1972.1923198607933;-0.0309265666447506;-8.288319860793308;249749.1943071916;249757.48262705235;-0.0028975719469599;117059.9325204038;0.0674795961967902;7.328010811835658;-1.081183565787569e-05;1.0787391870517378;249696.61815655616;249704.903578845;8.2854222888418;249703.92714632463;0.9764325203723274;1963.904;1963.7474365234375;0.15656347656249636;1964.1763916015625;-0.27239160156250364
56;162;106;268;Sg;116800.0;469.0;7.326;2.0;-3907;605.0;268;249757.2189111313;0.46947302827488;-1;1;1963.368;7.35138198260401;1970.1703713378745;-0.02538198260401;-6.802371337874547;249750.43390911008;249757.23628044795;-0.0173693166289012;116799.11417133236;0.8858286676404532;7.326064810882897;-6.481088289778114e-05;1.10640043659035;249697.3744207735;249704.1594227948;6.785002021264518;249703.24470862345;0.9147141713474412;1963.368;1963.0604248046875;0.30757519531243815;1963.237548828125;0.13045117187493815
54;161;107;268;Bh;120707.0;382.0;7.309;1.0;-2261;486.0;268;249761.1265288964;0.3819125825252;1;-1;1958.812;7.3313886995114705;1964.8121714690744;-0.0223886995114703;-6.000171469074076;249755.0097623744;249761.00993384348;0.116595052939374;120706.73193642056;0.2680635794531554;7.308564943832335;0.0004350561676647;1.1345777820194194;249701.4674524326;249707.5842189546;6.116766521998216;249707.14678701817;0.4374319364433177;1958.812;1958.854248046875;-0.04224804687510186;1958.8790283203125;-0.06702832031260186
52;160;108;268;Hs;122968.0;300.0;7.297;1.0;-6183;380.0;268;249763.3872650861;0.2999411013978399;-1;1;1955.596;7.317498968033679;1961.0897234330264;-0.0204989680336797;-5.493723433026162;249757.949863806;249763.44358723905;-0.0563221529009752;122967.46812615971;0.531873840285698;7.297210157286909;-0.0002101572869088;1.163279351976377;249703.9252564835;249709.3626577636;5.437401280127233;249709.0637896375;0.2988681260903831;1955.596;1955.736572265625;-0.14057226562499636;1955.7509765625;-0.15497656249999636
50;159;109;268;Mt;129151.0;233.0;7.271;1.0;-4497;381.0;268;249769.57052294663;0.23287352593;1;-1;1948.628;7.291160537504091;1954.031024051096;-0.0201605375040907;-5.403024051096281;249764.22621658348;249769.6292406346;-0.0587176879344042;129150.72598666188;0.2740133381157648;7.27121909585049;-0.0002190958504906;1.1925134253433824;249709.7198443836;249715.0641507468;5.344306363171199;249715.34102476013;-0.2768740133324172;1948.628;1948.746337890625;-0.11833789062507094;1948.6563720703125;-0.02837207031257094
48;158;110;268;Ds;133648.0;301.0;7.252;1.0;*;;268;249774.0677764794;0.30180408960528;-1;1;1943.536;7.27092565858925;1948.608076501919;-0.0189256585892501;-5.072076501919128;249768.8668175282;249773.9388940301;0.1288824492658022;133647.9795193987;0.0204806012916378;7.251519095338534;0.0004809046614662;1.2222884333156043;249713.87922138564;249719.08018033684;5.200958951201756;249719.35580081743;-0.2756204805918969;1943.536;1942.7872314453125;0.7487685546875582;1943.679443359375;-0.1434433593749418
59;164;105;269;Db;119148.0;624.0;7.323;2.0;-544;724.0;269;250691.0622429809;0.62316955538868;0;0;1969.887;7.357622613203726;1979.2004829518023;-0.0346226132037257;-9.313482951802143;250681.7515658189;250691.06504877072;-0.0028057898161932;119148.3423009133;-0.3423009132966399;7.323010430445368;-1.043044536785942e-05;1.0787391870517378;250629.1754151835;250638.4860923455;9.310677161993226;250637.2963500446;1.1897423008922487;1969.887;1969.9658203125;-0.07882031250005639;1969.63671875;0.2502812499999436
57;163;106;269;Sg;119692.0;368.0;7.318;1.0;-1785;525.0;269;250691.60623553747;0.3679401709694;0;0;1968.542;7.346525563731722;1976.2153766438328;-0.0285255637317227;-7.673376643833308;250683.95432552244;250691.6277021663;-0.0214666288229636;119692.334857489;-0.3348574890114832;7.318079801594088;-7.980159408838006e-05;1.10640043659035;250630.8948371859;250638.5467472009;7.651910015032627;250637.53491234343;1.0118348574615084;1968.542;1968.686767578125;-0.14476757812508367;1968.490234375;0.051765624999916326
55;162;107;269;Bh;121477.0;374.0;7.309;1.0;-3016;396.0;269;250693.3909782402;0.37446062969544;0;0;1966.121;7.332277595240426;1972.3826731196743;-0.023277595240426;-6.2616731196744695;250687.00468244217;250693.26635556185;0.1246226783841848;121477.07756021118;-0.0775602111825719;7.308536718667768;0.000463281332232;1.1345777820194194;250633.4623725004;250639.8486682984;6.386295798030915;250639.32339073817;0.5252775602275506;1966.121;1965.75830078125;0.3626992187500946;1965.9432373046875;0.1777626953125946
53;161;108;269;Hs;124493.0;131.0;7.294;0.0;-4807;338.0;269;250696.40715614805;0.1313406686245199;0;0;1962.086;7.314878707729839;1967.7023723793268;-0.0208787077298397;-5.616372379327004;250690.90263657804;250696.51900895737;-0.1118528093211352;124493.25546806613;-0.2554680661269231;7.294415809700117;-0.000415809700117;1.163279351976377;250636.87802925552;250642.38254882552;5.504519570007687;250642.1580933575;0.2244554680364672;1962.086;1962.06884765625;0.017152343750012733;1961.6331787109375;0.45282128906251273
51;160;109;269;Mt;129300.0;312.0;7.274;1.0;-5535;313.0;269;250701.21366572325;0.3120505247462;0;0;1956.706;7.294328901199963;1962.17447442279;-0.0203289011999627;-5.468474422789996;250695.6481879301;250701.11666235293;0.0970033703197259;129299.76504325143;0.2349567485507577;7.273639392675412;0.0003606073245876;1.1925134253433824;250641.14181573028;250646.7072935234;5.565477793104947;250646.7446284801;-0.0373349567234981;1956.706;1956.3818359375;0.3241640624999036;1956.6611328125;0.044867187499903594
49;159;110;269;Ds;134834.671;31.403;7.2501551;0.1167;*;;269;250706.74857108525;0.0314025292246086;0;0;1950.2917219;7.2706281756507956;1955.798979250064;-0.0204730756507958;-5.507257350064037;250701.2413364984;250706.7485938485;-2.276324084959924e-05;134834.67040524044;0.0005947595636826;7.25015518462169;-8.462169009959555e-08;1.2222884333156043;250646.25374035584;250651.76097494268;5.507234586839331;250651.93250453743;-0.1715295947506092;1950.2917219;1950.23681640625;0.05490549375008413;1950.0098876953125;0.28183420468758413
60;165;105;270;Db;122397.0;575.0;7.314;2.0;966;735.0;270;251625.8053981347;0.57473186199524;1;-1;1974.78;7.351351937240866;1984.865023055034;-0.0373519372408663;-10.085023055034071;251615.65244743403;251625.73747048908;0.0679276456066872;122397.39373469274;-0.3937346927414182;7.313748416127378;0.0002515838726218;1.0787391870517378;251563.07629679865;251573.2292474993;10.152950700634392;251571.94125376453;1.287993734702468;1974.78;1974.4349365234375;0.3450634765624727;1974.7242431640625;0.055756835937472715
58;164;106;270;Sg;121431.0;458.0;7.314;2.0;-2799;547.0;270;251624.8394387492;0.4582950990302399;-1;1;1974.78;7.345911635304407;1983.39614153219;-0.0319116353044073;-8.616141532190113;251616.33898235243;251624.95512388463;-0.1156851355044636;121431.43434913825;-0.4343491382460342;7.314428463464827;-0.0004284634648268;1.10640043659035;251563.27949401588;251571.77995041257;8.500456396694062;251570.50081606343;1.2791343491408045;1974.78;1974.4383544921875;0.3416455078124727;1975.227294921875;-0.4472949218750273
56;163;107;270;Bh;124230.0;299.0;7.301;1.0;-882;388.0;270;251627.6376470367;0.2980781131903999;1;-1;1971.27;7.328168589816073;1978.60551925034;-0.0271685898160729;-7.335519250339757;251620.34725802983;251627.6827772802;-0.0451302434958051;124229.64263669058;0.3573633094201796;7.301167149049945;-0.000167149049945;1.1345777820194194;251566.80494808804;251574.09533709488;7.290389006840996;251573.1781944582;0.917142636695644;1971.27;1971.394775390625;-0.12477539062501819;1971.68505859375;-0.4150585937500182
54;162;108;270;Hs;125112.0;248.0;7.295;1.0;-5597;313.0;270;251628.5197719529;0.24777743158952;-1;1;1969.65;7.316469297530044;1975.446710333112;-0.0214692975300438;-5.796710333111832;251622.72372034265;251628.5204306757;-0.000658722827211;125111.76755291014;0.2324470898602157;7.295002439714153;-2.4397141533683e-06;1.163279351976377;251568.6991130201;251574.4951646304;5.796051610290306;251573.89029707745;0.6048675529600587;1969.65;1969.3690185546875;0.28098144531259095;1969.3123779296875;0.33762207031259095
52;161;109;270;Mt;130709.0;191.0;7.271;1.0;-3973;195.0;270;251634.11712002216;0.1909562912626;1;-1;1963.17;7.292467261692141;1968.9661606568784;-0.0214672616921411;-5.796160656878101;251628.42192341443;251634.2180840713;-0.1009640491392929;130709.11562216916;-0.1156221691489918;7.2713739409227856;-0.0003739409227856;1.1925134253433824;251573.91555121457;251579.6107478223;5.695196607732214;251579.4119322001;0.198815622163238;1963.17;1963.4287109375;-0.25871093749992724;1963.106689453125;0.06331054687507276
50;160;110;270;Ds;134681.584;39.275;7.253763399999999;0.1455;*;;270;251638.0895884068;0.0392745858951463;-1;1;1958.516118;7.27450897905654;1964.1174243452656;-0.0207455790565402;-5.601306345266039;251632.4883131216;251638.08961946683;-3.106004442088306e-05;134681.58400678946;-6.789457984268665e-06;7.2537635150372;-1.1503720021011077e-07;1.2222884333156043;251577.500716979;251583.10199226424;5.601275285211159;251582.93070825745;0.1712840067921206;1958.516118;1958.23193359375;0.28418440625000585;1959.0670166015625;-0.5508986015624942
59;165;106;271;Sg;124617.0;591.0;7.305;2.0;-1242;705.0;271;252559.51925230387;0.5905672617584801;0;0;1979.655;7.340349590229253;1989.234738952128;-0.0353495902292531;-9.579738952127627;252550.06580665085;252559.6455456029;-0.1262932991085108;124617.1441838658;-0.1441838657920016;7.305466026933975;-0.0004660269339753;1.10640043659035;252497.0063183143;252506.4597639673;9.453445653023664;252505.20461978344;1.255144183844095;1979.655;1980.9561767578125;-1.3011767578125273;1980.6070556640625;-0.9520556640625273
57;164;107;271;Bh;125859.0;384.0;7.298;1.0;-1832;473.0;271;252560.7609339441;0.3837755707326399;0;0;1977.758;7.328269266770594;1985.9609712948309;-0.0302692667705937;-8.202971294830832;252552.55722770368;252560.76019899853;0.0007349455845542;125858.82582411362;0.1741758863790892;7.297997288023679;2.7119763208460768e-06;1.1345777820194194;252499.01491776187;252507.2186240023;8.203706240426982;252506.1213981782;1.0972258241090458;1977.758;1977.8707275390625;-0.1127275390624618;1977.9371337890625;-0.1791337890624618
55;163;108;271;Hs;127691.0;276.0;7.288;1.0;-3409;430.0;271;252562.5931828461;0.27572225470112;0;0;1975.048;7.313080644448147;1981.844854645448;-0.0250806444481463;-6.796854645447638;252555.89099774865;252562.68785239407;-0.0946695479506161;127691.07472611146;-0.0747261114593129;7.288349334125315;-0.0003493341253149;1.163279351976377;252501.8663904261;252508.5685755236;6.702185097499751;252507.7225007975;0.8460747260833159;1975.048;1975.04296875;0.005031250000001819;1974.6962890625;0.3517109375000018
53;162;109;271;Mt;131100.0;330.0;7.273;1.0;-4853;344.0;271;252566.00151977164;0.32974891271688;0;0;1970.983;7.294783723261904;1976.886389003976;-0.0217837232619046;-5.9033890039761445;252560.06711678568;252565.97050578965;0.031013981992146;131099.41165164846;0.5883483515353873;7.272885557262049;0.0001144427379502;1.1925134253433824;252505.56074458585;252511.49514757167;5.93440298596397;252511.1103359201;0.3848116516310256;1970.983;1971.0584716796875;-0.07547167968755275;1971.0103759765625;-0.02737597656255275
51;161;110;271;Ds;135952.0;97.0;7.252;0.0;*;;271;252570.854604052;0.09687538678688;0;0;1965.292;7.273378503211876;1971.0855743704185;-0.021378503211876;-5.793574370418355;252565.0855848148;252570.87915918525;-0.0245551332482136;135952.49593200808;-0.4959320080815814;7.25209060934773;-9.060934773064132e-05;1.2222884333156043;252510.09798867223;252515.86700790943;5.769019237195607;252515.60401197744;0.2629959319892805;1965.292;1965.21630859375;0.07569140624991633;1965.8419189453125;-0.5499189453125837
60;166;106;272;Sg;126520.0;692.0;7.301;3.0;-2267;873.0;272;253492.91639847777;0.69210011906396;-1;1;1985.872;7.338995604952587;1996.206804547104;-0.0379956049525871;-10.334804547103658;253482.65916277425;253492.9939673213;-0.0775688435533084;126520.18663777942;-0.1866377794212894;7.301285179571899;-0.0002851795718985;1.10640043659035;253429.5996744377;253439.8569101412;10.257235703553306;253438.41902350343;1.4378866377519444;1985.872;1985.7935791015625;0.07842089843757094;1986.402587890625;-0.5305878906249291
58;165;107;272;Bh;128787.0;532.0;7.29;2.0;-217;737.0;272;253495.18365512625;0.53188313322412;1;-1;1982.88;7.323440050909032;1991.9756938472567;-0.0334400509090322;-9.095693847256598;253486.10792686965;253495.2036207169;-0.0199655906762927;128787.44328622815;-0.4432862281537382;7.290073402906915;-7.340290691537632e-05;1.1345777820194194;253432.56561692784;253441.6413451844;9.07572825657553;253440.44920189813;1.1921432862291113;1982.88;1983.1298828125;-0.24988281249989086;1983.23486328125;-0.35486328124989086
56;164;108;272;Hs;129004.0;510.0;7.286;2.0;-4477;704.0;272;253495.4006932524;0.5095272747348399;-1;1;1981.792;7.313869429096926;1989.372484714364;-0.0278694290969268;-7.580484714364047;253487.92878939805;253495.50927411244;-0.1085808600764721;129004.48141237644;-0.4814123764372198;7.286399194338467;-0.0003991943384678;1.163279351976377;253433.90418207552;253441.37608592983;7.471903854311677;253440.2082045175;1.1678814123442862;1981.792;1981.5252685546875;0.2667314453124163;1981.531005859375;0.2609941406249163
54;163;109;272;Mt;133481.0;485.0;7.267;2.0;-2601;645.0;272;253499.87745391487;0.4853084280381199;1;-1;1976.624;7.2921392214032625;1983.461868221688;-0.0251392214032621;-6.837868221687359;253493.0570592863;253499.894927508;-0.0174735931213945;133481.24207488316;-0.2420748831646051;7.267064241151221;-6.424115122083407e-05;1.1925134253433824;253438.55068708645;253445.371081715;6.820394628564827;253444.4925396401;0.8785420748754404;1976.624;1976.7864990234375;-0.16249902343747635;1976.602783203125;0.021216796875023647
52;162;110;272;Ds;136083.0;424.0;7.255;2.0;-6690;484.0;272;253502.4791169465;0.42476131129632;-1;1;1973.36;7.276393945941049;1979.1791532959653;-0.0213939459410488;-5.819153295965407;253496.5574276076;253502.3765809036;0.1025360429775901;136082.90510657028;0.0948934297193773;7.2546230292537075;0.0003769707462923;1.2222884333156043;253441.56983146505;253447.491520804;5.921689338953001;253446.88261569745;0.6089051065791864;1973.36;1972.859619140625;0.5003808593749;1973.3873291015625;-0.027329101562600044
50;161;111;272;Rg;142773.0;233.0;7.227;1.0;*;;272;253509.16910759947;0.2338050200337199;1;-1;1965.744;7.248489084597278;1971.58903101046;-0.0214890845972774;-5.845031010459479;253503.36520328867;253509.2102342992;-0.0411266996525228;142772.89575948755;0.1042405124462675;7.227151201101686;-0.0001512011016853;1.2526129614737382;253447.8969327236;253453.7008370344;5.803904310800135;253453.9024412749;-0.2016042404866311;1965.744;1966.1201171875;-0.3761171875000855;1966.17578125;-0.4317812500000855
61;167;106;273;Sg;129920.0;400.0;7.292;1.0;-763;767.0;273;254427.8104556764;0.3996109704958799;0;0;1990.716;7.332760167883504;2001.8435258321963;-0.0407601678835041;-11.127525832196625;254416.58786320747;254427.7153890397;0.0950666366552468;129920.14011635116;-0.1401163511472987;7.29165177056165;0.0003482294383498;1.10640043659035;254363.5283748709;254374.7509673398;11.222592468868244;254373.20262722345;1.548340116336476;1990.716;1990.9642333984375;-0.2482333984376055;1990.7359619140625;-0.0199619140626055
